,Bluecar counter,Utilib counter,Utilib 1.4 counter,Charge Slots,Charging Status,City,ID,Kind,Postal code,Public name,Rental status,Slots,Station type,Status,Subscription status,year,month,day,hour,minute
4032,4,0,0,0,nonexistent,Cachan,cachan-carnot-36,STATION,94230,Cachan/Carnot/36,operational,2,station,ok,nonexistent,2018,4,9,13,8
4033,3,0,0,0,operational,Paris,paris-margueritelong-11,STATION,75017,Paris/Marguerite Long/11,operational,3,station,ok,nonexistent,2018,4,4,15,17
4034,0,0,0,2,operational,Paris,paris-raymondpoincare-51,STATION,75016,Paris/Raymond PoincarÃ©/51,operational,5,station,ok,nonexistent,2018,4,6,22,33
4035,0,0,1,0,nonexistent,Paris,paris-marieandreelagrouaweilhalle-2,STATION,75013,Paris/Marie-AndrÃ©e Lagroua Weil-Halle/2,operational,3,station,ok,nonexistent,2018,4,3,6,13
4036,1,0,0,0,nonexistent,Cachan,cachan-pontroyal-24,STATION,94230,Cachan/Pont Royal/24,operational,5,station,ok,nonexistent,2018,4,5,13,57
4037,0,0,0,0,nonexistent,Bourg-la-Reine,bourglareine-leclerc-35,STATION,92340,Bourg-la-Reine/Leclerc/35,broken,0,station,closed,nonexistent,2018,4,5,21,6
4038,5,0,0,0,nonexistent,Joinville-le-Pont,joinvillelepont-8mai1945-1,SPACE,94340,Joinville-le-Pont/8 mai 1945/1,operational,1,full_station,ok,operational,2018,4,4,15,43
4039,2,0,0,0,nonexistent,Drancy,drancy-diderot-125,STATION,93700,Drancy/Diderot/125,operational,3,station,ok,nonexistent,2018,4,9,10,25
4040,1,0,0,0,operational,Paris,paris-henribarbusse-66,STATION,75014,Paris/Henri Barbusse/66,operational,0,station,ok,nonexistent,2018,4,6,19,38
4041,0,0,0,0,nonexistent,Paris,paris-perle-18,SPACE,75003,Paris/Perle/18,operational,4,full_station,ok,operational,2018,4,7,8,24
4042,0,0,0,0,broken,Paris,paris-villiot-20,SPACE,75012,Paris/Villiot/20,broken,0,full_station,closed,broken,2018,4,6,5,32
4043,0,0,0,2,operational,Paris,paris-malesherbes-7,STATION,75008,Paris/Malesherbes/7,operational,6,station,ok,nonexistent,2018,4,6,1,31
4044,5,0,0,0,operational,Paris,paris-parmentier-2,SPACE,75011,Paris/Parmentier/2,operational,0,full_station,ok,operational,2018,4,5,1,3
4045,2,0,0,0,nonexistent,AsniÃ¨res-sur-Seine,asnieressurseine-henrisay-11,STATION,92600,AsniÃ¨res-sur-Seine/Henri Say/11,operational,3,station,ok,nonexistent,2018,4,3,9,40
4046,3,0,0,0,nonexistent,ChÃ¢tillon,chatillon-verdun-76,STATION,92320,ChÃ¢tillon/Verdun/76,operational,1,station,ok,nonexistent,2018,4,6,18,8
4047,0,0,0,2,operational,Paris,paris-monceau-43,STATION,75008,Paris/Monceau/43,operational,3,station,ok,nonexistent,2018,4,5,20,0
4048,3,0,0,0,nonexistent,SÃ¨vres,sevres-riocreux-1,STATION,92310,SÃ¨vres/Riocreux/1,operational,2,station,ok,nonexistent,2018,4,9,21,25
4049,3,0,0,0,operational,Paris,paris-pyrenees-137,SPACE,75020,Paris/PyrÃ©nÃ©es/137,operational,0,full_station,ok,operational,2018,4,7,21,40
4050,0,0,0,0,nonexistent,ChÃ¢tenay-Malabry,chatenaymalabry-divisionleclerc-81,STATION,92290,ChÃ¢tenay-Malabry/Division Leclerc/81,broken,0,station,closed,nonexistent,2018,4,9,4,33
4051,5,0,0,0,nonexistent,Enghien-les-Bains,enghienlesbains-coussaye-2,STATION,95880,Enghien-les-Bains/Coussaye/2,operational,1,station,ok,nonexistent,2018,4,6,1,55
4052,6,0,0,0,nonexistent,AsniÃ¨res-sur-Seine,asnieressurseine-menil-273,STATION,92600,AsniÃ¨res-sur-Seine/MÃ©nil/273,operational,0,station,ok,nonexistent,2018,4,7,6,13
4053,0,0,0,0,nonexistent,Paris,paris-megisserie-20,CENTER,75001,Paris/Megisserie/20,nonexistent,0,subs_center,closed,broken,2018,4,4,5,1
4054,3,1,0,0,nonexistent,Paris,paris-pyrenees-231,STATION,75020,Paris/PyrÃ©nÃ©es/231,operational,0,station,ok,nonexistent,2018,4,3,4,12
4055,0,0,0,1,operational,Paris,paris-segur-55,STATION,75007,Paris/SÃ©gur/55,operational,5,station,ok,nonexistent,2018,4,9,19,30
4056,0,0,0,2,operational,Paris,paris-suffren-161,STATION,75015,Paris/Suffren/161,operational,5,station,ok,nonexistent,2018,4,8,16,31
4057,4,1,0,0,nonexistent,Vincennes,vincennes-degaulle-6,STATION,94300,Vincennes/De Gaulle/6,operational,2,station,ok,nonexistent,2018,4,1,10,18
4058,5,0,0,0,operational,Paris,paris-mortier-15,STATION,75020,Paris/Mortier/15,operational,0,station,ok,nonexistent,2018,4,4,3,20
4059,4,0,1,0,operational,Paris,paris-pyramides-12,STATION,75001,Paris/Pyramides/12,operational,0,station,ok,nonexistent,2018,4,5,15,13
4060,1,0,0,0,nonexistent,Montreuil,montreuil-sergentgodefroy-20,STATION,93100,Montreuil/Sergent Godefroy/20,operational,5,station,ok,nonexistent,2018,4,2,10,56
4061,3,0,0,0,nonexistent,Paris,paris-pelleport-86,STATION,75020,Paris/Pelleport/86,operational,1,station,ok,nonexistent,2018,4,3,15,40
4062,4,0,0,0,operational,Paris,paris-niel-28,STATION,75017,Paris/Niel/28,operational,0,station,ok,nonexistent,2018,4,6,5,52
4063,1,0,0,1,operational,Paris,paris-guebriant-6,STATION,75020,Paris/GuÃ©briant/6,operational,3,station,ok,nonexistent,2018,4,2,16,59
4064,5,2,0,0,nonexistent,Fontenay-Sous-Bois,fontenaysousbois-jeanpierretimbaud-17,STATION,94120,Fontenay-Sous-Bois/Jean-Pierre Timbaud/17,operational,0,station,ok,nonexistent,2018,4,2,0,47
4065,0,0,0,0,nonexistent,Paris,paris-faubourgpoissoniere-64,STATION,75010,Paris/PoissonniÃ¨re/64,operational,4,station,ok,nonexistent,2018,4,2,12,16
4066,4,0,1,0,nonexistent,Nanterre,nanterre-ecoles-5,STATION,92000,Nanterre/Ecoles/5,operational,0,station,ok,nonexistent,2018,4,6,5,43
4067,0,0,0,0,nonexistent,Paris,paris-vivienne-43,STATION,75002,Paris/Vivienne/43,broken,0,station,closed,nonexistent,2018,4,1,12,58
4068,5,0,1,0,nonexistent,Issy-les-Moulineaux,issylesmoulineaux-garibaldi-18,STATION,92130,Issy-les-Moulineaux/Garibaldi/18,operational,0,station,ok,nonexistent,2018,4,7,7,42
4069,0,0,0,0,nonexistent,Cachan,cachan-divisionleclerc-58,STATION,94230,Cachan/Division Leclerc/58,broken,0,station,closed,nonexistent,2018,4,6,6,18
4070,2,0,0,0,operational,Paris,paris-henard-3,STATION,75012,Paris/Henard/3,operational,2,station,ok,nonexistent,2018,4,8,16,23
4071,2,0,0,0,operational,Paris,paris-victorhugo-93,STATION,75016,Paris/Victor Hugo/93,operational,0,station,ok,nonexistent,2018,4,3,17,4
4072,4,0,1,0,nonexistent,Montreuil,montreuil-yelimane-1,STATION,93100,Montreuil/YÃ©limanÃ©/1,operational,0,station,ok,nonexistent,2018,4,9,3,59
4073,4,0,0,0,operational,Paris,paris-pastourelle-27,STATION,75003,Paris/Pastourelle/27,operational,2,station,ok,nonexistent,2018,4,1,19,10
4074,5,0,1,0,nonexistent,Bagnolet,bagnolet-edouardvaillant-60,STATION,93170,Bagnolet/Edouard Vaillant/60,operational,0,station,ok,nonexistent,2018,4,9,10,3
4075,1,0,0,0,operational,Paris,paris-vincentauriol-143,SPACE,75013,Paris/Vincent Auriol/143,operational,3,full_station,ok,operational,2018,4,8,20,25
4076,6,0,0,0,operational,La Garenne-Colombes,lagarennecolombes-republique-52,SPACE,92250,La Garenne-Colombes/RÃ©publique/52,operational,0,full_station,ok,broken,2018,4,6,1,13
4077,1,0,0,1,operational,Paris,paris-rome-73,STATION,75008,Paris/Rome/73,operational,3,station,ok,nonexistent,2018,4,4,23,48
4078,2,0,1,0,nonexistent,Paris,paris-clichy-181,STATION,75017,Paris/Clichy/181,operational,0,station,ok,nonexistent,2018,4,8,4,15
4079,0,0,0,0,broken,Paris,paris-raspail-136,STATION,75006,Paris/Raspail/136,broken,0,station,closed,nonexistent,2018,4,3,16,18
4080,0,0,0,0,broken,Paris,paris-raspail-136,STATION,75006,Paris/Raspail/136,broken,0,station,closed,nonexistent,2018,4,4,2,56
4081,0,0,0,0,nonexistent,Paris,paris-joffreecolemilitaire-parking,PARKING,75007,Paris/Joffre Ecole Militaire/Parking,operational,6,station,ok,nonexistent,2018,4,1,14,25
4082,3,1,0,0,nonexistent,Bagneux,bagneux-schweitzer-1,STATION,92220,Bagneux/Schweitzer/1,operational,0,station,ok,nonexistent,2018,4,9,12,39
4083,1,0,0,0,nonexistent,Vanves,vanves-larmeroux-12,STATION,92170,Vanves/Larmeroux/12,operational,3,station,ok,nonexistent,2018,4,6,9,40
4084,0,0,0,0,nonexistent,Paris,paris-croixdespetitschamps-4,STATION,75001,Paris/Croix des Petits Champs/4,operational,3,station,ok,nonexistent,2018,4,9,0,45
4085,7,0,0,0,nonexistent,Le Plessis-Robinson,leplessisrobinson-galilee-16,STATION,92350,Le Plessis-Robinson/GalilÃ©e/16,operational,0,station,ok,nonexistent,2018,4,5,6,54
4086,2,0,0,0,nonexistent,Saint-Ouen,saintouen-moutier-1,STATION,93400,Saint-Ouen/Moutier/1,operational,0,station,ok,nonexistent,2018,4,8,19,14
4087,5,0,1,0,nonexistent,Boulogne-Billancourt,boulognebillancourt-andremorizet-121,STATION,92100,Boulogne-Billancourt/AndrÃ© Morizet/121,operational,0,station,ok,nonexistent,2018,4,7,17,32
4088,0,0,0,1,operational,Paris,paris-voltaire-106,SPACE,75011,Paris/Voltaire/106,operational,5,full_station,ok,operational,2018,4,8,3,49
4089,2,0,0,0,nonexistent,Nanterre,nanterre-pesaro-2,STATION,92000,Nanterre/Pesaro/2,operational,4,station,ok,nonexistent,2018,4,1,16,54
4090,6,0,0,0,nonexistent,Levallois-Perret,levalloisperret-verdun-parking2,PARKING,92300,Levallois-Perret/Verdun/Parking2,operational,0,station,ok,nonexistent,2018,4,2,8,18
4091,6,0,0,0,nonexistent,Fontenay-aux-Roses,fontenayauxroses-lombard-20,STATION,92260,Fontenay-aux-Roses/Lombard/20,operational,0,station,ok,nonexistent,2018,4,4,0,5
4092,2,0,0,1,operational,Yerres,yerres-raymondpoincare-200,STATION,91330,Yerres/Raymond PoincarÃ©/200,operational,5,station,ok,nonexistent,2018,4,2,15,55
4093,3,0,1,0,nonexistent,Le Plessis-Robinson,leplessisrobinson-aristidebriand-51,STATION,92350,Le Plessis-Robinson/Aristide Briand/51,operational,2,station,ok,nonexistent,2018,4,2,9,36
4094,3,0,0,0,nonexistent,Issy-les-Moulineaux,issylesmoulineaux-gallieni-59,STATION,92130,Issy-les-Moulineaux/Gallieni/59,operational,3,station,ok,nonexistent,2018,4,4,6,4
4095,1,0,0,0,nonexistent,Paris,paris-sevresbabylone-parking,PARKING,75007,Paris/SÃ¨vres Babylone/Parking,operational,5,station,ok,nonexistent,2018,4,1,7,54
4096,3,0,0,0,operational,Paris,paris-remusat-8,SPACE,75016,Paris/RÃ©musat/8,operational,2,full_station,ok,operational,2018,4,6,10,55
4097,5,0,0,0,nonexistent,ChÃ¢tillon,chatillon-verdun-76,STATION,92320,ChÃ¢tillon/Verdun/76,operational,1,station,ok,nonexistent,2018,4,2,5,0
4098,1,0,0,0,nonexistent,Paris,paris-seine-77,STATION,75019,Paris/Seine/77,operational,3,station,ok,nonexistent,2018,4,1,11,7
4099,0,0,0,0,broken,Paris,paris-raspail-136,STATION,75006,Paris/Raspail/136,broken,0,station,closed,nonexistent,2018,4,3,17,0
4100,3,0,0,0,nonexistent,Clamart,clamart-ferrari-1,STATION,92140,Clamart/Ferrari/1,operational,2,station,ok,nonexistent,2018,4,9,11,10
4101,4,0,0,0,operational,Paris,paris-taillebourg-2,STATION,75011,Paris/Taillebourg/2,operational,0,station,ok,nonexistent,2018,4,9,13,33
4102,5,0,0,0,operational,Paris,paris-rungis-2,STATION,75013,Paris/Rungis/2,operational,1,station,ok,nonexistent,2018,4,6,16,43
4103,2,0,0,1,operational,Paris,paris-edgarquinet-2,STATION,75014,Paris/Edgar Quinet/2,operational,2,station,ok,nonexistent,2018,4,3,14,35
4104,4,0,0,0,nonexistent,Champigny-sur-Marne,champignysurmarne-pierrerenaudel-2,SPACE,94500,Champigny-sur-Marne/Pierre Renaudel/2,operational,2,full_station,ok,operational,2018,4,4,6,54
4105,0,0,0,0,nonexistent,Neuilly-sur-Seine,neuillysurseine-bineau-161,STATION,92200,Neuilly-sur-Seine/Bineau/161,broken,0,station,closed,nonexistent,2018,4,2,21,27
4106,2,0,0,0,nonexistent,Paris,paris-jeanjacquesrousseau-62,STATION,75001,Paris/Jean-Jacques Rousseau/62,operational,1,station,ok,nonexistent,2018,4,2,15,27
4107,4,0,0,0,nonexistent,Vanves,vanves-renesahors-9,STATION,92170,Vanves/RenÃ© Sahors/9,operational,0,station,ok,nonexistent,2018,4,9,22,17
4108,2,0,0,0,operational,Issy-les-Moulineaux,issylesmoulineaux-renejacques-1,STATION,92130,Issy-les-Moulineaux/RenÃ© Jacques/1,operational,2,station,ok,nonexistent,2018,4,7,23,28
4109,0,1,1,0,nonexistent,Paris,paris-jeanjacquesrousseau-62,STATION,75001,Paris/Jean-Jacques Rousseau/62,operational,0,station,ok,nonexistent,2018,4,3,14,11
4110,3,1,0,0,nonexistent,ChÃ¢tillon,chatillon-divisionleclerc-12,SPACE,92320,ChÃ¢tillon/Division Leclerc/12,operational,1,full_station,ok,operational,2018,4,4,18,20
4111,0,0,0,0,nonexistent,Paris,paris-saintecroixdelabretonnerie-37,STATION,75004,Paris/Sainte-Croix de la Bretonnerie/37,operational,2,station,ok,nonexistent,2018,4,5,1,37
4112,2,0,0,1,operational,Paris,paris-maine-185,STATION,75014,Paris/Maine/185,operational,3,station,ok,nonexistent,2018,4,3,1,3
4113,4,0,0,0,nonexistent,Rueil-Malmaison,rueilmalmaison-pauldoumer-3,STATION,92500,Rueil-Malmaison/Paul Doumer/3,operational,2,station,ok,nonexistent,2018,4,4,0,56
4114,0,0,0,0,nonexistent,Paris,paris-houdartdelamotte-2,STATION,75015,Paris/Houdart de Lamotte/2,operational,3,station,ok,nonexistent,2018,4,7,23,18
4115,0,0,0,0,nonexistent,Paris,paris-mathis-35,STATION,75019,Paris/Mathis/35,operational,4,station,ok,nonexistent,2018,4,1,6,40
4116,1,0,0,1,operational,Paris,paris-geoffroysainthilaire-27,STATION,75005,Paris/Geoffroy-Saint-Hilaire/27,operational,3,station,ok,nonexistent,2018,4,1,20,7
4117,3,0,0,0,operational,Paris,paris-guebriant-6,STATION,75020,Paris/GuÃ©briant/6,operational,0,station,ok,nonexistent,2018,4,3,1,1
4118,0,0,0,0,nonexistent,Versailles,versailles-bonneaventure-68,STATION,78000,Versailles/Bonne Aventure/68,operational,7,station,ok,nonexistent,2018,4,3,2,17
4119,1,0,0,0,nonexistent,Nanterre,nanterre-aimecesaire-5,STATION,92000,Nanterre/AimÃ© CÃ©saire/5,operational,2,station,ok,nonexistent,2018,4,6,12,13
4120,4,0,0,0,nonexistent,Montreuil,montreuil-paulsignac-9,STATION,93100,Montreuil/Paul Signac/9,operational,2,station,ok,nonexistent,2018,4,3,13,40
4121,2,0,0,1,operational,Paris,paris-docteurfinlay-43,STATION,75015,Paris/Finlay/43,operational,2,station,ok,nonexistent,2018,4,1,5,36
4122,2,0,0,0,nonexistent,ChÃ¢tillon,chatillon-verdun-76,STATION,92320,ChÃ¢tillon/Verdun/76,operational,3,station,ok,nonexistent,2018,4,2,21,12
4123,2,1,0,1,operational,Le Blanc-Mesnil,leblancmesnil-claudeterrasse-1,STATION,93150,Le Blanc-Mesnil/Claude Terrasse/1,operational,4,station,ok,nonexistent,2018,4,4,8,48
4124,3,0,0,0,nonexistent,Romainville,romainville-communedeparis-100,STATION,93230,Romainville/Commune de Paris/100,operational,3,station,ok,nonexistent,2018,4,3,1,58
4125,0,0,0,0,nonexistent,Versailles,versailles-chantiers-8,SPACE,78000,Versailles/Chantiers/8,operational,5,full_station,ok,operational,2018,4,5,12,18
4126,4,0,0,0,nonexistent,CrÃ©teil,creteil-paulcasalis-49,STATION,94000,CrÃ©teil/Paul Casalis/49,operational,2,station,ok,nonexistent,2018,4,2,9,47
4127,4,0,0,0,nonexistent,Nanterre,nanterre-gare-9,STATION,92000,Nanterre/Gare/9,operational,2,station,ok,nonexistent,2018,4,5,16,6
4128,2,0,0,0,nonexistent,Paris,paris-pelleport-86,STATION,75020,Paris/Pelleport/86,operational,1,station,ok,nonexistent,2018,4,2,15,34
4129,6,0,0,0,operational,Paris,paris-tronchet-19,STATION,75008,Paris/Tronchet/19,operational,0,station,ok,nonexistent,2018,4,7,12,22
4130,0,0,0,2,operational,Paris,paris-charonne-158,STATION,75020,Paris/Charonne/158,operational,6,station,ok,nonexistent,2018,4,8,13,36
4131,2,0,0,0,nonexistent,Montreuil,montreuil-franklin-18,STATION,93100,Montreuil/Franklin/18,operational,3,station,ok,nonexistent,2018,4,9,9,23
4132,3,0,1,0,nonexistent,Neuilly-Plaisance,neuillyplaisance-stalingrad-1,STATION,93360,Neuilly-Plaisance/Stalingrad/1,operational,1,station,ok,nonexistent,2018,4,6,16,41
4133,0,0,0,0,nonexistent,Bagnolet,bagnolet-stalingrad-49,STATION,93170,Bagnolet/Stalingrad/49,broken,0,station,closed,nonexistent,2018,4,1,5,11
4134,1,0,2,0,operational,Paris,paris-raymondpitet-7,STATION,75017,Paris/Raymond Pitet/7,operational,1,station,ok,nonexistent,2018,4,7,17,43
4135,1,0,0,0,nonexistent,Boulogne-Billancourt,boulognebillancourt-meudon-40,STATION,92100,Boulogne-Billancourt/Meudon/40,operational,2,station,ok,nonexistent,2018,4,2,22,50
4136,5,0,0,0,nonexistent,Nanterre,nanterre-peupliers-13,STATION,92000,Nanterre/Peupliers/13,operational,1,station,ok,nonexistent,2018,4,4,18,4
4137,3,0,0,0,operational,Paris,paris-leray-10,STATION,75013,Paris/Leray/10,operational,0,station,ok,nonexistent,2018,4,1,6,17
4138,1,0,0,2,operational,Paris,paris-septarpents-9,STATION,75019,Paris/Sept Arpents/9,operational,5,station,ok,nonexistent,2018,4,4,22,27
4139,4,0,0,0,nonexistent,Bagneux,bagneux-leonblum-13,STATION,92220,Bagneux/LÃ©on Blum/13,operational,1,station,ok,nonexistent,2018,4,9,14,25
4140,0,0,0,0,nonexistent,Paris,paris-rennes-105,STATION,75006,Paris/Rennes/105,operational,4,station,ok,nonexistent,2018,4,9,9,51
4141,3,0,0,0,nonexistent,Villejuif,villejuif-epidor-2,STATION,94800,Villejuif/Ãpi d'Or/2,operational,2,station,ok,nonexistent,2018,4,8,9,3
4142,2,0,0,1,operational,Paris,paris-victorhugo-180,STATION,75016,Paris/Victor Hugo/180,operational,3,station,ok,nonexistent,2018,4,4,13,18
4143,1,1,0,0,nonexistent,Ãpinay-sur-Seine,epinaysurseine-fitzelin-64,STATION,93800,Ãpinay-sur-Seine/Fitzelin/64,operational,3,station,ok,nonexistent,2018,4,5,13,17
4144,2,0,0,0,operational,Suresnes,suresnes-marcelmonge-2,STATION,92150,Suresnes/Marcel Monge/2,operational,0,station,ok,nonexistent,2018,4,4,8,51
4145,0,0,0,0,nonexistent,Paris,paris-citroencevennes-parking,PARKING,75015,Paris/CitroÃ«n CÃ©vennes/Parking,broken,0,station,closed,nonexistent,2018,4,7,7,46
4146,2,0,0,1,operational,Paris,paris-lecourbe-178,STATION,75015,Paris/Lecourbe/178,operational,4,station,ok,nonexistent,2018,4,4,8,55
4147,4,0,0,0,nonexistent,Puteaux,puteaux-francisdepressense-12,STATION,92800,Puteaux/Francis de PressensÃ©/12,operational,2,station,ok,nonexistent,2018,4,1,22,58
4148,4,1,1,0,nonexistent,Rueil-Malmaison,rueilmalmaison-albert1er-2,STATION,92500,Rueil-Malmaison/Albert 1er/2,operational,0,station,ok,nonexistent,2018,4,3,3,40
4149,3,0,0,0,nonexistent,Paris,paris-diderot-73,STATION,75012,Paris/Diderot/73,operational,2,station,ok,nonexistent,2018,4,7,6,11
4150,2,0,0,0,nonexistent,Villejuif,villejuif-karlmarx-51,STATION,94800,Villejuif/Karl Marx/51,operational,4,station,ok,nonexistent,2018,4,8,8,37
4151,0,0,0,0,nonexistent,Paris,paris-clichy-181,STATION,75017,Paris/Clichy/181,operational,3,station,ok,nonexistent,2018,4,7,14,16
4152,0,0,0,0,nonexistent,BiÃ¨vres,bievres-gare-12,STATION,91570,BiÃ¨vres/Gare/12,future,0,station,scheduled,nonexistent,2018,4,8,3,54
4153,0,0,0,0,operational,Paris,paris-georgev-44,STATION,75008,Paris/George V/44,operational,1,station,ok,nonexistent,2018,4,5,19,29
4154,2,0,0,0,operational,Paris,paris-ravignan-1,STATION,75018,Paris/Ravignan/1,operational,4,station,ok,nonexistent,2018,4,5,6,9
4155,2,0,2,0,nonexistent,VerriÃ¨res-le-Buisson,verriereslebuisson-marechalfoch-56,STATION,91370,VerriÃ¨res-le-Buisson/MarÃ©chal Foch/56,operational,2,station,ok,nonexistent,2018,4,9,1,25
4156,0,0,0,0,nonexistent,Paris,paris-lobau-parking,PARKING,75004,Paris/Lobau/Parking,operational,4,station,ok,operational,2018,4,2,6,11
4157,0,0,0,0,nonexistent,Colombes,colombes-estiennedorves-348,STATION,92700,Colombes/Estienne d'Orves/348,operational,5,station,ok,nonexistent,2018,4,9,20,37
4158,3,0,0,0,nonexistent,Paris,paris-saintjacques-221,STATION,75005,Paris/Saint-Jacques/221,operational,0,station,ok,nonexistent,2018,4,3,12,11
4159,4,0,0,0,nonexistent,Paris,paris-bois-1,STATION,75019,Paris/Bois/1,operational,0,station,ok,nonexistent,2018,4,4,0,18
4160,4,0,0,0,nonexistent,CrÃ©teil,creteil-pierrebrossolette-77,STATION,94000,CrÃ©teil/Pierre Brossolette/77,operational,2,station,ok,nonexistent,2018,4,6,16,28
4161,5,1,0,0,operational,Le Blanc-Mesnil,leblancmesnil-claudeterrasse-1,STATION,93150,Le Blanc-Mesnil/Claude Terrasse/1,operational,1,station,ok,nonexistent,2018,4,8,2,44
4162,3,0,0,0,nonexistent,Paris,paris-croixnivert-192,STATION,75015,Paris/Croix Nivert/192,operational,2,station,ok,nonexistent,2018,4,2,3,37
4163,3,0,0,0,nonexistent,CrÃ©teil,creteil-marechaldelattredetassigny-56,STATION,94000,CrÃ©teil/MarÃ©chal de Lattre de Tassigny/56,operational,2,station,ok,nonexistent,2018,4,3,6,55
4164,0,0,0,0,nonexistent,Paris,paris-tournelle-21,STATION,75005,Paris/Tournelle/21,operational,3,station,ok,nonexistent,2018,4,1,21,9
4165,4,0,0,0,nonexistent,Clichy-la-Garenne,clichylagarenne-victorhugo-123,STATION,92210,Clichy-la-Garenne/Victor Hugo/123,operational,0,station,ok,nonexistent,2018,4,5,17,27
4166,1,0,1,0,nonexistent,Villejuif,villejuif-epidor-2,STATION,94800,Villejuif/Ãpi d'Or/2,operational,3,station,ok,nonexistent,2018,4,9,0,36
4167,5,0,0,0,operational,Paris,paris-squaretolstoi-2,STATION,75016,Paris/Square TolstoÃ¯/2,operational,1,station,ok,nonexistent,2018,4,1,1,3
4168,0,0,0,1,operational,Paris,paris-raymondpitet-7,STATION,75017,Paris/Raymond Pitet/7,operational,4,station,ok,nonexistent,2018,4,9,18,5
4169,5,1,0,0,nonexistent,Neuilly-Plaisance,neuillyplaisance-edgardquinet-46,STATION,93360,Neuilly-Plaisance/Edgard Quinet/46,operational,0,station,ok,nonexistent,2018,4,1,5,23
4170,4,0,0,0,nonexistent,Sceaux,sceaux-gare-3,SPACE,92330,Sceaux/Gare/3,operational,1,full_station,ok,operational,2018,4,4,9,33
4171,0,0,0,0,broken,Paris,paris-emilezola-65,STATION,75015,Paris/Ãmile Zola/65,operational,3,station,ok,nonexistent,2018,4,6,16,52
4172,6,0,0,0,nonexistent,Fontenay-aux-Roses,fontenayauxroses-robertmarchand-32,STATION,92260,Fontenay-aux-Roses/Robert Marchand/32,operational,0,station,ok,nonexistent,2018,4,1,6,59
4173,4,0,0,0,nonexistent,Limeil-BrÃ©vannes,limeilbrevannes-valenton-55,STATION,94450,Limeil-BrÃ©vannes/Valenton/55,operational,2,station,ok,nonexistent,2018,4,2,5,44
4174,0,0,0,1,operational,Paris,paris-pasteur-41,STATION,75015,Paris/Pasteur/41,operational,5,station,ok,nonexistent,2018,4,1,23,25
4175,0,0,0,1,operational,Paris,paris-quatreseptembre-10,STATION,75002,Paris/Quatre septembre/10,operational,5,station,ok,nonexistent,2018,4,2,10,17
4176,2,0,0,0,nonexistent,CrÃ©teil,creteil-jeanbaptisteoudry-32,STATION,94000,CrÃ©teil/Jean-Baptiste Oudry/32,operational,4,station,ok,nonexistent,2018,4,1,23,38
4177,0,0,0,0,nonexistent,Paris,paris-convention-171,STATION,75015,Paris/Convention/171,operational,3,station,ok,nonexistent,2018,4,9,11,16
4178,4,0,0,0,nonexistent,Saint-Ouen,saintouen-dulcieseptember-3,STATION,93400,Saint-Ouen/Dulcie September/3,operational,2,station,ok,nonexistent,2018,4,4,6,43
4179,4,0,0,0,operational,Paris,paris-duhesne-113,STATION,75018,Paris/Duhesme/113,operational,1,station,ok,nonexistent,2018,4,6,1,43
4180,4,0,1,0,nonexistent,ChÃ¢tillon,chatillon-divisionleclerc-12,SPACE,92320,ChÃ¢tillon/Division Leclerc/12,operational,0,full_station,ok,operational,2018,4,1,7,34
4181,5,0,1,0,operational,Paris,paris-tolbiac-145,STATION,75013,Paris/Tolbiac/145,operational,0,station,ok,nonexistent,2018,4,7,9,4
4182,0,0,0,0,nonexistent,Issy-les-Moulineaux,issylesmoulineaux-generalleclerc-46,SPACE,92130,Issy-les-Moulineaux/Leclerc/46,broken,0,full_station,closed,broken,2018,4,8,18,0
4183,0,0,0,0,nonexistent,Paris,paris-commandantlamy-2,STATION,75011,Paris/Commandant Lamy/2,operational,4,station,ok,nonexistent,2018,4,1,2,46
4184,0,0,0,1,operational,Paris,paris-four-38,STATION,75006,Paris/Four/38,operational,5,station,ok,nonexistent,2018,4,2,9,9
4185,1,0,1,1,operational,Paris,paris-ordener-65,STATION,75018,Paris/Ordener/65,operational,4,station,ok,nonexistent,2018,4,9,16,57
4186,4,0,0,0,operational,Paris,paris-paulescudier-2,STATION,75009,Paris/Paul Escudier/2,operational,0,station,ok,nonexistent,2018,4,9,22,12
4187,1,0,0,0,nonexistent,Saint-Maurice,saintmaurice-montgolfier-parking,PARKING,94410,Saint-Maurice/Montgolfier/Parking,operational,5,station,ok,nonexistent,2018,4,2,17,19
4188,4,0,0,0,nonexistent,Fontenay-aux-Roses,fontenayauxroses-robertmarchand-32,STATION,92260,Fontenay-aux-Roses/Robert Marchand/32,operational,2,station,ok,nonexistent,2018,4,7,23,10
4189,4,0,0,1,operational,Paris,paris-turenne-98,STATION,75003,Paris/Turenne/98,operational,1,station,ok,nonexistent,2018,4,2,0,49
4190,5,0,0,0,nonexistent,Saclay,saclay-liberation-1,STATION,91400,Saclay/LibÃ©ration/1,operational,1,station,ok,nonexistent,2018,4,6,11,13
4191,3,0,0,0,nonexistent,Neuilly-Plaisance,neuillyplaisance-stalingrad-1,STATION,93360,Neuilly-Plaisance/Stalingrad/1,operational,3,station,ok,nonexistent,2018,4,1,22,4
4192,2,0,0,0,nonexistent,Paris,paris-temple-36,STATION,75004,Paris/Temple/36,operational,2,station,ok,nonexistent,2018,4,6,4,58
4193,5,0,0,0,nonexistent,Colombes,colombes-seine-52,STATION,92700,Colombes/Seine/52,operational,0,station,ok,nonexistent,2018,4,9,2,48
